collection_time,cpu_util,watts
1682316747.081993,63.1959706959707,3.2325559129373227
1682316747.182236,60.88827838827839,3.3388152475508988
1682316747.282627,61.88827838827839,3.4588
1682316747.382728,67.6382783882784,3.545045191535673
1682316747.482769,75.1382783882784,3.6438762026829132
1682316747.582835,73.70970695970695,3.7427319450186856
1682316747.68292,66.64263378897525,3.8120000000000003
1682316747.783337,63.05289019923166,3.964203025028387
1682316747.883483,63.05289019923166,4.081105782382342
1682316747.983662,68.55289019923165,4.1652
1682316748.083671,74.55289019923165,4.310770065415418
1682316748.183746,72.95032609666757,4.424450468301033
1682316748.285134,65.63325292593586,4.5196
1682316748.385464,63.88325292593586,4.647489336070985
1682316748.485633,63.88325292593586,4.756093798928523
1682316748.585763,71.02611006879299,4.8740000000000006
1682316748.685811,76.14806128830519,4.979045043145493
1682316748.785826,72.23780487804878,5.0939534757679725
1682316748.886236,64.98780487804878,5.2475000000000005
1682316748.98673,63.48780487804878,5.319858856706878
1682316749.086521,64.98780487804878,5.427216105076221
1682316749.186929,72.48780487804878,5.5352374220725435
1682316749.286777,76.55487804878048,5.6209999999999996
1682316749.386829,70.80487804878048,5.638579902485947
1682316749.4876,64.05487804878048,5.653320467921569
1682316749.587915,63.5670731707317,5.6669
1682316749.687951,65.76219512195122,5.683021446279157
1682316749.788313,73.26219512195122,5.698070021800033
1682316749.888185,75.01219512195122,5.7128
1682316749.988243,69.01219512195122,5.682985785834717
1682316750.088571,64.3780487804878,5.653571814066981
1682316750.188905,64.1280487804878,5.624156094821086
1682316750.288833,67.3780487804878,5.608700000000001
1682316750.388907,74.3780487804878,5.556779936944429
1682316750.488964,73.6280487804878,5.5046
1682316750.588985,66.61585365853658,5.485780448628896
1682316750.689581,63.53893058161351,5.449413870155137
1682316750.789763,62.2231411079293,5.41319691929788
1682316750.889876,67.72314110792931,5.3740000000000006
1682316750.990163,75.22314110792931,5.331362908669307
1682316751.090056,72.85728744939271,5.285055303476524
1682316751.190097,65.60728744939271,5.243399999999999
1682316751.29037,61.50472334682861,5.188067697442561
1682316751.39077,60.78521115170666,5.137773334807154
1682316751.490913,68.28521115170666,5.0662
1682316751.591075,75.78521115170666,5.034868734400968
1682316751.691028,71.68264704914256,4.980335791593994
1682316751.79109,65.49843652282676,4.925743533412026
1682316751.8916,62.16510318949342,4.889
1682316751.99172,62.16510318949342,4.81654096786015
1682316752.091853,69.16510318949342,4.762103856385877
1682316752.191853,74.91510318949342,4.6927
1682316752.291957,71.51766729205754,4.661365612951187
1682316752.392138,65.23717948717947,4.618032149853819
1682316752.492442,62.98717948717948,4.574645575703129
1682316752.592555,62.98717948717948,4.531341504159541
1682316752.692833,70.16666666666666,4.4963999999999995
1682316752.792655,74.16666666666666,4.467932134799744
1682316752.892716,70.0,4.444059159971516
1682316752.993311,63.65853658536586,4.416600000000001
1682316753.093108,63.40853658536586,4.39499012240647
1682316753.193396,64.64571607254534,4.369583141180709
1682316753.293589,72.14571607254534,4.3368
1682316753.393541,75.49937460913071,4.352811468553521
1682316753.493684,70.24937460913071,4.375477698665535
1682316753.594237,63.93358513544649,4.407299999999999
1682316753.694349,63.43358513544649,4.419808069320526
1682316753.794422,66.93358513544649,4.440646047730041
1682316753.89474,74.43358513544649,4.46153511129733
1682316753.994591,75.27504855008064,4.4778
1682316754.094655,68.02504855008064,4.491060211867079
1682316754.194884,63.92248444751654,4.501971660725257
1682316754.295351,63.92248444751654,4.513199999999999
1682316754.395517,68.06882591093117,4.524614929845575
1682316754.495349,74.54318488529015,4.5363036788786015
1682316754.595408,73.35897435897436,4.5486
1682316754.695469,66.35897435897436,4.571398548954249
1682316754.795849,64.35897435897436,4.595463188598502
1682316754.895795,64.35897435897436,4.629499999999999
1682316754.996169,69.85897435897436,4.644543178352123
1682316755.096106,73.85897435897436,4.670310881612512
1682316755.196059,70.97435897435898,4.696082703613729
1682316755.296793,63.97435897435897,4.7104
1682316755.396728,62.94871794871794,4.7099114985733195
1682316755.496971,63.97435897435897,4.709574111241657
1682316755.597014,71.47435897435898,4.7092
1682316755.697069,75.22435897435898,4.708845381567461
1682316755.797131,69.72435897435898,4.708446435117927
1682316755.8977,63.22435897435897,4.708
1682316755.997787,62.47435897435897,4.679710145010018
1682316756.09771,65.22435897435898,4.647834726607417
1682316756.198099,72.72435897435898,4.615810619581203
1682316756.297997,75.97435897435898,4.5904
1682316756.398144,69.75,4.542824266090879
1682316756.498975,63.40853658536586,4.502977195758506
